temperature,humidity,label,soil_moisture,temp_humidity,temp_moisture,humidity_moisture,temperature_squared,humidity_squared,soil_moisture_squared,mean_all,std_all
25.0756354,80.52389148,rice,21.8659198509919,2019.1877437416465,548.3018338690953,1760.7289571916497,628.7874907137332,6484.097099082817,478.11845093000164,42.48848224366397,32.97870275356588
26.35927159,84.04403589,rice,20.1393471344783,2215.3395675442175,530.8585207630017,1692.592013371263,694.811198755381,7063.399968679609,405.5933030030193,43.5142182048261,35.237358814944905
24.52922681,80.54498576,rice,13.6712846309387,1975.7062241152603,335.34604149636255,1101.1534259198645,601.6829678964228,6487.494731078603,186.9040234601407,39.5818324003129,35.88814117459823
20.77576147,84.49774397,rice,40.000159436541,1755.504973473851,831.0337712155454,3379.9232308280207,431.6322646583365,7139.868736019672,1600.0127549486997,48.424554958847004,32.68563282804486
22.30157427,80.64416466,rice,12.4571678506536,1798.4918276070994,277.8144540152075,1004.5978953453672,497.36021492032603,6503.481293709193,155.1810308593576,38.4676355935512,36.85610922909617
21.44653958,84.94375962,rice,43.5445759372388,1821.7497027643356,933.8804713323075,3698.8399911676483,459.95405995650657,7215.4422983803415,1896.130093553956,49.978291712412926,32.23381395691236
22.17931888,80.33127223,rice,30.9995325454506,1781.6929028252587,687.5485174564869,2490.231887911337,491.92218598072446,6453.1132980903685,960.9710180364509,44.50337455181687,31.33971492060546
24.52783742,82.73685569,rice,32.4942681268937,2029.3561450063219,797.0141256983367,2688.473572766971,601.6148085019523,6845.387289467885,1055.8774611024598,46.5863204122979,31.559656290907583
20.26707606,81.63895217,rice,30.4031103927792,1654.582853088092,616.1821507910325,2482.078075175331,410.75437202182513,6664.918511415547,924.3491215555186,44.103046207593074,32.89974126513477
25.7354293,83.88266234,rice,43.1963971010495,2158.7563261468426,1111.6778236087844,3623.42879233189,662.3123212552985,7036.301041246454,1865.9287225115575,50.938162913683165,29.83666169287818
26.79533926,82.1480873,rice,16.0635724038237,2201.185868763597,430.4288722880297,1319.59174817918,717.9902060584973,6748.308247048421,258.0383583728863,41.6689996546079,35.46420882264727
26.75754171,81.17734011,rice,30.9091514137681,2172.106063900181,827.0529081746055,2509.1226968269407,715.9660383623898,6589.760547334616,955.3756411192426,46.281344411256036,30.29202622206335
23.86330467,83.15250801,rice,28.2858362222844,1984.2936327172456,674.9935276180945,2352.038223043052,569.4573097732439,6914.339588353115,800.0885307938961,45.1005496340948,33.02806910059918
21.01944696,82.95221726,rice,45.8406992058716,1743.6097309109664,963.5461455671323,3802.5876398757705,441.8171505042532,6881.070348350241,2101.3697036831973,49.93745447529053,31.16896793384847
24.17298839,83.7287574,rice,13.7466387975798,2023.9742805393269,332.2973400554201,1150.9889849479869,584.3333677030748,7010.504815748056,188.97007823112622,40.54946152919327,37.756004626811894
22.78133816,82.06719137,rice,14.8757897057719,1869.6004384414039,338.8903956842366,1220.8142805634586,518.9893683602722,6735.023899360203,221.28911937034925,39.90810641192397,36.72418491222428
25.62980105,83.52842314,rice,39.0702095730469,2140.8168670984164,1001.3616983389976,3263.4729973859403,656.8867018625812,6976.997472254888,1526.4812760818058,49.40947792101563,30.302441526362855
25.59704938,80.14509262,rice,15.0468067504103,2051.4778933588136,385.1538554015698,1205.9277206468746,655.2089369621584,6423.235871068378,226.40639338419297,40.26298291680343,34.93943203129034
23.83067496,84.81360127,rice,32.5664508515693,2021.1653640524132,776.0805048445632,2762.077977304051,567.9010690491709,7193.346960386547,1060.573721067679,47.0702423605231,32.9772543040521
26.31355498,82.36698992,rice,28.0007528735866,2167.3683177970256,736.7993502205139,2306.337729691118,692.4031756854828,6784.32102848138,784.0421614876682,45.560432591195536,31.88657485497553
24.8972823,80.52586088,rice,48.8171052844965,2004.8750907798865,1215.4132513369311,3931.039428703678,619.8746659258933,6484.414270465114,2383.109768357616,51.41341615483216,27.905023047999368
24.958779,84.47963372,rice,20.5159459036011,2108.5085080184276,512.0529597839352,1733.1795953555552,622.940649170841,7136.80851346536,420.90403631948675,43.31811954120037,35.716066113154966
23.24113501,84.59201843,rice,21.5488079275762,1966.014521100038,500.81875434935677,1822.8571573540557,540.1503565530477,7155.809582061459,464.3511230995708,43.12732045585873,35.91944983297409
21.66628296,80.70960551,rice,43.7998672937365,1748.6771505696352,948.9803183965444,3535.070010667824,469.42781730278637,6514.040421579823,1918.4283749489282,48.7252519212455,29.8282256383532
24.63544858,80.41363018,rice,13.9541662386146,1981.025851430526,343.767144848162,1122.1051633821962,606.905326737824,6466.351918725806,194.71875541489155,39.66774833287153,35.6888303778537
23.43121862,83.06310136,rice,28.8430252084578,1946.2696872213794,675.8272293215457,2395.7911264191653,549.0220060182347,6899.4788075416345,831.920103175732,45.112448396152594,32.97743103888633
20.0454142,80.3477562,rice,23.8385267980786,1610.6040530696182,477.8531435852853,1915.372139339186,401.8186304495616,6455.761926374639,568.2753599027116,41.41056573269287,33.77388824093165
23.85724032,82.22572988,rice,12.1883972858046,1961.6789982345647,290.78152316307603,1002.1998628926942,569.1679156862336,6761.0706542987255,148.55702839660893,39.42378916193487,37.52392665172109
21.97199397,81.89918197,rice,20.5845497528309,1799.4883323927727,452.2836030443655,1685.8577859776162,482.76851901771636,6707.476007355173,423.7236885267706,41.4852418976103,35.006373198247324
26.22916897,83.83625819,rice,28.1822391224745,2198.9553818780564,739.1967118963281,2362.693475444091,687.9693048568108,7028.518187300341,794.2386019563322,46.08255542749149,32.71024571850543
23.44676801,84.79352417,rice,17.1473740992039,1988.1340899643178,402.0505024847166,1453.986280132878,549.7509301147593,7189.9417411683735,294.0324384980488,41.79588875973463,37.37001577557097
25.65553461,83.47021081,rice,43.3278827854214,2141.472882339951,1111.599996379402,3616.5875100500944,658.2064561249078,6967.27609266584,1877.3054266672161,50.8178760684738,29.62615728647303
24.44345477,82.45432595,rice,39.9989312765118,2015.468586949662,977.7120675057545,3298.0849171251534,597.4824810930357,6798.715867868843,1599.9145032631136,48.965570665503925,30.026917261264224
20.2801937,82.1235421,rice,38.9829600099507,1665.4813411181049,790.5819800011542,3201.4187575598025,411.2862565095198,6744.2761670504715,1519.6711711374155,47.128898603316905,31.716197313141357
21.7238313,80.2389895,rice,30.829032660557,1743.0982715804714,669.7247046601304,2473.6904279455903,471.9248463508597,6438.295435981111,950.4292547856903,44.263951153519,31.486166978169255
20.41447029,82.20802629,rice,21.9208226708577,1678.233310296744,447.501983146583,1802.0675664242979,416.7505972212927,6758.159586497332,480.52246656718887,41.5144397502859,35.2497271404011
25.75528612,83.51827127,rice,11.7027952488146,2151.0369728066257,301.4088400369966,977.3972282077648,663.3347631230647,6975.301635929307,136.95541663567755,40.325450879604865,38.06025387302201
20.61521424,83.77345559,rice,36.9538073069699,1727.0077346129756,761.8106546168619,3095.74813531186,424.9870581610988,7017.9918614897015,1365.583874480662,47.114159045656635,32.78208997603094
21.84106875,80.72886384,rice,20.6482609947894,1763.2046652388292,450.9800879551387,1666.9106503811365,477.0322841422266,6517.14945689726,426.3506821089413,41.0727311949298,34.34839646705177
20.08369642,83.29114712,rice,25.9954623986304,1672.7941132316373,522.084975111618,2165.191883096753,403.35486189072077,6937.415188565486,675.7640653186071,43.1234353128768,34.911617666782526
24.45802087,82.74835604,rice,24.8974224784803,2023.8610189845106,608.9416785878783,2060.2207797275873,598.1947848773555,6847.290427322605,619.8816460719362,44.0345997961601,33.527816217641934
21.14347496,80.33502926,rice,25.0597944857045,1698.5616795696772,529.8511372112391,2013.1793232586576,447.046533384147,6453.716926205056,627.9932996657457,42.1794329019015,33.10168484742821
25.78720567,82.11124033,rice,49.5373504114667,2117.4194422085084,1277.4298434073507,4067.5732849473666,664.97997626688,6742.255788531019,2453.94908578844,52.47859880382223,28.276976971988553
23.64124821,80.28597873,rice,26.8278514248732,1898.0607509387105,634.2438944764294,2153.9003088689697,558.9086169268282,6445.838380634012,719.7336120750709,43.585026121624395,31.823867643388883
23.43191632,80.56887849,rice,42.1278808592878,1887.8832187739279,987.1369790337613,3394.1961139931554,549.0547024274823,6491.3441811363855,1774.7583456943473,48.70955855642927,29.13154600232864
24.97669518,83.891805,rice,43.5263095377317,2095.340041585,1087.1433656342513,3651.500672109028,623.8353021146353,7037.834946158026,1894.5396219744334,50.798269905910566,30.123223548832527
22.72791041,82.1706881,rice,35.8880765264016,1867.5680374648532,815.6609880792795,2948.947942759877,516.5579116049863,6752.021982827483,1287.9540367648574,46.92889167880053,31.221557525174365
24.87300744,82.84022551,rice,47.9091998709441,2060.4855454415074,1191.6458848344396,3968.808921312672,618.6664991102953,6862.5029625476545,2295.2914322740703,51.87414427364803,29.18630125214796
21.32376327,83.00320459,rice,19.5308322157612,1769.9406853285373,416.4708426349814,1621.12166221779,454.7028799950011,6889.531972209396,381.4534070402156,41.285933358587066,36.139337150641936
26.29465461,84.56919326,rice,14.5709256372538,2223.71772741804,383.1374569795828,1232.2514261940055,691.4088610591941,7151.94844864723,212.3118739263801,41.8115911690846,37.49027684187451
22.2286982,81.85872947,rice,13.3964492798122,1819.612992424076,297.78562799255275,1096.6163174547232,494.11502366668327,6700.851590442647,179.46485330658084,39.16129231660407,37.239837672151396
26.73072391,81.78596776,rice,39.3277564590094,2186.1981239047213,1051.2593999054995,3216.458621829675,714.5316007526455,6688.9445224397605,1546.6724280991557,49.2814827096698,28.845753041835387
24.88921174,81.97927117,rice,25.5261249177804,2040.3994384410078,635.3251279803264,2092.6131165540137,619.4728610385539,6720.600901564394,651.5830533181295,44.13153594259347,32.77864718047269
26.88444878,81.46033732,rice,13.969713026045,2190.016266281062,375.5680343200056,1137.9775353652235,722.7735862044435,6635.786556288183,195.15288203005133,40.77149970868167,35.8243454862583
22.67846116,83.72874389,rice,29.8567613037567,1898.8390662849524,677.1054015906373,2499.8691205871073,514.3126005856286,7010.502553397213,891.4261955495034,45.4213221179189,33.36878661798402
26.08867875,80.37979919,rice,25.2659413163779,2097.00275905742,659.1550263193352,2030.87128935678,680.6191589207016,6460.912117824725,638.3677906026519,43.9114730854593,31.585175808779567
25.42977518,82.94682591,rice,21.6526226510733,2109.3191347858988,550.6213260741696,1796.0163215334999,646.673465705344,6880.1759285438475,468.8360676697726,43.34307458035777,34.34981164201339
26.40323239,81.05635517,rice,20.2024124997818,2140.149782239888,533.4089920703797,1637.5339228731611,697.1306806403451,6570.132713445187,408.13747081133994,42.554000019927265,33.48784937711708
26.04371967,84.96907151,rice,10.2337585566476,2212.9106790266237,266.5251390197939,869.5529626158644,678.275334249545,7219.743113271495,104.72981419575798,40.41551657888254,39.385951306925485
25.2827223,80.54372813,rice,35.822998143255,2036.3647113174884,905.7029140093317,2885.3178232518258,639.2160468989173,6487.292141079354,1283.287195971651,47.216482857751664,29.33944975268666
22.08576562,83.47038318,rice,15.8960555578809,1843.5073191250704,351.0765573338559,1326.8498484668874,487.78104302157396,6967.304868216027,252.68458229923624,40.48406811929363,37.355663419848504
23.28617173,81.43321641,rice,25.6783324181085,1896.267861849514,597.9500584281006,2091.069200851748,542.2457938390512,6631.368734877893,659.3767557748819,43.46590685270284,32.902401955695495
25.48591986,81.40633547,rice,31.4252216501118,2074.7153418846956,800.9006805574863,2558.2121358681084,649.5321111103424,6626.99145465418,987.5445557586555,46.10582566003726,30.715034121272968
23.67575393,81.03569343,rice,34.9660295249484,1918.5811371955974,827.847110941793,2833.4964490480465,560.5413241539104,6566.783609680944,1222.623220739563,46.559158961649466,30.386529128266584
20.82477109,84.1341879,rice,22.0806427454504,1752.0752038605476,459.8243306940737,1857.736945698496,433.6710909508997,7078.561573592507,487.5547840522114,42.3465339118168,36.19461731778405
26.92995077,81.91411159,rice,40.0116338300162,2205.9429924869864,1077.5113292696028,3277.5174384501665,725.2222484746237,6709.921677578973,1600.9308417472969,49.61856539667207,28.723410937155645
23.83509503,83.88387074,rice,29.0413043160118,1999.3800305721368,692.2022481672905,2436.097017365338,568.1117550891307,7036.503770325029,843.3973563752056,45.58675669533727,33.268271098673985
26.52872817,80.12267476,rice,45.2960411230867,2125.55265896136,1201.6463621315086,3629.239970820661,703.7734183177516,6419.64301069674,2051.7313414243617,50.64914801769556,27.195028825904465
26.46428311,83.85642678,rice,34.6529408543743,2219.200218898906,917.0652373642467,2905.871797466509,700.3582805262313,7031.900312309503,1200.8263098567634,48.32455024812477,31.0426998877505
22.69657794,82.81088865,rice,43.7470730432932,1879.5237885253864,992.9088529739771,3622.7339945515696,515.1346501864947,6857.643279002698,1913.8063998552304,49.75151321109772,30.50364837738534
22.68319059,83.46358271,rice,21.8644248088065,1893.2203539351585,495.95491507888215,1824.8832284363973,514.5271353422645,6966.169638789011,478.05307221995315,42.670399369602166,35.3303049751003
21.53346343,82.14004101,rice,32.5070114954028,1768.7595692275354,699.9885432548458,2670.127257344928,463.69004729114744,6746.986337124483,1056.7057963622499,45.393505311800936,32.292965234710024
21.40865769,83.3293191,rice,46.3857987955919,1783.9688681526789,993.0576880920413,3865.2970295462737,458.33062408759605,6943.775421669626,2151.6423299051353,50.37459186186397,31.152446612699958
26.54348085,84.67353597,rice,33.4568404783764,2247.530380521481,888.0610045392889,2832.908985688356,704.5563756343169,7169.607693662884,1119.3601747955256,48.2246190994588,31.754390107739958
23.35905428,83.59512273,rice,11.5250014169498,1952.7030093933317,269.2131336756073,963.4339079133425,545.6454168559862,6988.1445442437625,132.8256576606949,39.493059475649936,38.64912921734961
22.61359953,63.69070564,maize,39.3770336417529,1440.2761111260722,890.4564694539375,2507.951058653261,511.37488370321614,4056.5059849211275,1550.5507784237398,41.89377960391763,20.6538778264907
26.10018422,71.57476937,maize,35.0749198344696,1868.1146660610132,915.4618691813884,2510.4792978234,681.2196163179369,5122.94761036869,1230.2500013944687,44.24995780815653,24.08569004627225
23.55882094,71.59351368,maize,29.5492033485827,1686.6587692525604,696.1443906089082,2115.5312941698576,555.0180440829826,5125.631201048347,873.155418535891,41.5671793228609,26.17549878312347
19.97215954,57.68272924,maize,16.3383354039665,1152.048671083903,326.3118413060493,942.4397773393057,398.887156691213,3327.297252575151,266.94120377250516,31.33107472798883,22.893414797779812
18.47891261,62.69503871,maize,44.1231968200757,1158.536141402657,815.3486981120086,2766.3055326435947,341.47021124801694,3930.6678788483982,1946.8564976231382,41.7657160466919,22.202133647927422
21.77689322,57.80840636,maize,33.156196396537,1258.887492520089,722.0389485087351,1916.7068746429784,474.23307831528206,3341.8118458828885,1099.3333594857331,37.58049865884566,18.418694923112774
25.6217169,66.50415474,maize,13.0303121173465,1703.9506254220732,333.8589681892916,866.5698933625088,656.4723769037456,4422.802597681865,169.78903387546706,35.05206125244883,27.95642157291239
25.19192419,66.6902901,maize,22.8475183822886,1680.0567324083077,575.572951016246,1523.7076289799095,634.6330443947072,4447.594793622158,522.0090962290155,38.2432442240962,24.66373600951687
20.41683147,62.5542482,maize,49.1049947668918,1277.1595432319511,1002.5684024908619,3071.7260305078507,416.8470072743824,3913.0339678672035,2411.300511056471,44.025358145630605,21.52306909626191
24.92162194,66.78627406,maize,30.1942199226468,1664.422272904549,752.4889336854196,2016.559446781801,621.0872401202894,4460.406402817428,911.6909167371608,40.63403864088227,22.801417399678684
23.31689124,73.4541537,maize,44.465411348112,1712.7225129491437,1036.7951603457893,3266.1691594979434,543.6774170979887,5395.512695783224,1977.1728063568073,47.078818762704,25.17059187785847
24.84016732,68.3584573,maize,47.7482388821452,1698.0355170690752,1186.0742430678165,3263.9959487753226,617.0339124855959,4672.878684435923,2279.894316346403,46.98228783404841,21.76925358049519
22.27526694,58.84015925,maize,17.9497341664972,1310.6802540858603,399.8351200607636,1056.1652168518613,496.18751724825705,3462.1643405653604,322.19295664791696,33.0217201188324,22.463779909467963
18.87751445,65.76816093,maize,29.6448295411298,1241.5394083060003,559.6206980304646,1949.6859200034423,356.3605518099588,4325.450992114377,878.8159185226419,38.09683497370993,24.561361499362306
25.19008683,60.2001687,maize,25.0971509879693,1516.447476733648,632.1994125725669,1510.8527233651234,634.5404745029393,3624.0603115084596,629.8669877129284,36.82913550598976,20.239961800466165
18.25405352,55.28220433,maize,36.787296942545,1009.1243165433957,671.5172872453487,2033.6828663261567,333.21046991102435,3056.1221155838707,1353.3052163389805,36.774518264181665,18.51407871250934
24.6129118,70.4162444,maize,18.5727449191135,1733.1488127044438,457.1293325780387,1307.8229454031543,605.7954272745792,4958.4474754005305,344.94685383045635,37.86730037303783,28.349536538362962
25.1420613,65.26185135,maize,33.2801209962362,1640.817467193188,836.7308421587877,2171.922309366381,632.1232464129578,4259.109241629497,1107.5664535241215,41.22801121541207,21.207925584933413
23.09348056,60.1159381,maize,47.5731158208398,1388.2862478585134,1098.6288253871924,2859.9024859097362,533.3088443750979,3613.9260136430316,2263.2013489030383,43.59417816027993,18.829220622618504
18.05033737,62.89366992,maize,35.4677115640235,1135.251960493421,640.2041594724747,2230.694543925461,325.8146791708186,3955.613716005913,1257.9585635887665,38.803906284674504,22.607051222086596
24.9321581,73.80435276,maize,27.0899194352328,1840.1017914804913,675.4101542754869,1999.3539702379016,621.6125075233955,5447.08248632252,733.8637350074039,41.94214343174426,27.614566282184235
18.14710054,71.09445342,maize,31.360051644274,1290.1581940490867,569.0940101282326,2229.5257308726323,329.3172580088683,5054.421307088549,983.4528391315325,40.200535201424664,27.55850424810823
18.28362235,66.65952796,maize,49.889238611344,1218.777635249906,912.1559980988521,3325.593096115997,334.2908462374196,4443.492667850022,2488.9361292196168,44.944129640448004,24.564153515792775
18.83344471,58.75082029,maize,12.3511256558555,1106.480325598861,232.614242145817,725.6387637863749,354.69863964462695,3451.6588847478756,152.55030496673194,29.978463551951833,25.12750483585787
25.71895816,67.22190688,maize,29.104044298485,1728.8774104821364,748.5256975995222,1956.4293556641537,661.4648088358306,4518.784764583392,847.0453945281772,40.68163644616167,23.04678216296574
25.33797709,68.49835977,maize,18.010389116334,1735.6098705548375,456.34682681165623,1233.6821132883385,642.0130830133648,4692.025291180354,324.3741161217622,37.28224199211133,27.281090396467224
23.89114571,57.48775781,maize,38.2216890126064,1373.4483983799005,913.1599414824855,2197.2792010458547,570.7868433364514,3304.842298021216,1460.8975109763967,39.86686417753546,16.85861907577074
21.53574127,71.50905983,maize,45.5076117980302,1540.00061095983,980.0401534979778,3254.206534785755,463.78815204838116,5113.5456377705195,2070.942731560217,46.18413763267673,24.99352730965596
23.08974909,63.10459626,maize,18.5684316118323,1457.0692940691524,428.7404269120321,1171.7533800460983,533.136513039156,3982.1900691376063,344.786652523293,34.9209256539441,24.512242748422487
25.61707368,63.4711755,maize,37.2631104318173,1625.945779339711,954.5718454778405,2365.133421893757,656.2344639265488,4028.5901193518002,1388.5393990538116,42.11711987060577,19.38825190350119
21.44526922,63.1621551,maize,25.8750359870755,1354.529420634896,554.8971128200225,1634.3230362337442,459.89957191827943,3989.457836876456,669.5174873324521,36.82748676902517,22.91379007234526
18.51816776,55.53128131,maize,40.0617665828527,1028.3375832263325,741.8705143432283,2224.6812298879504,342.92253718750345,3083.723203930355,1604.9451417389732,38.03707188428423,18.58943746144855
22.53510514,67.99257471,maize,22.4498763035844,1532.2198198291549,505.910322881269,1526.424891801721,507.8309636708544,4622.990215694931,503.99694604624034,37.659185384528136,26.269520303321627
23.02038334,61.89472002,maize,37.7379592647796,1424.8401815823725,868.7422887445308,2335.7804228196983,529.9380491205495,3830.956366354189,1424.1535694701643,40.88435420825987,19.62723525952565
24.89364635,65.61418761,maize,32.4826593446588,1633.3763819058918,808.6118342334589,2131.3233043121622,619.6936285988684,4305.221615720277,1055.1231581011496,40.996831101552935,21.654305822543954
25.77175115,74.089114,maize,23.6605142313364,1909.406208931981,609.7728848510352,1752.9865361841048,664.1831573375264,5489.196813304995,559.8199336912724,41.173793127112134,28.52504323319349
19.39851734,62.35750641,maize,10.2394946348204,1209.6431693735462,198.6310142264005,638.5093523259736,376.30247499028076,3888.458605673191,104.84725037651575,30.665172794940133,27.82579615580997
21.54156232,59.64024162,maize,45.885962075808,1284.7439816370877,988.4553116691746,2736.649865167346,464.0389071864438,3556.9584204919797,2105.5215156224904,42.35592200526933,19.29308757756955
23.79746068,74.82913698,maize,36.5788700755603,1780.743444999884,870.4842223419749,2737.165279457725,566.3191348161461,5599.399741171604,1338.013736004721,45.068489245186775,26.553968097649026
18.9802729,74.52600826,maize,25.0294762057335,1414.523974922454,475.06628892887835,1865.346950451968,360.2507593584744,5554.125907169588,626.4746791333794,39.51191912191117,30.47356303070002
24.10859207,73.13112261,maize,31.2988228663257,1763.0884026256438,754.5705527554345,2288.9180525859365,581.2242115976669,5348.161094198854,979.6163128176325,42.846179182108564,26.472782315975895
24.7947077,70.04556743,maize,27.7266202786491,1736.7593701074904,687.473445317997,1942.1268503341212,614.7775299284393,4906.381516590677,768.7654720763956,40.85563180288304,25.32169592027032
21.63162756,60.27766379,maize,25.321684694759,1303.9039732921779,547.7492525087789,1526.3319966270717,467.92731089455145,3633.396751980277,641.1877157807922,35.74365868158633,21.327029455814923
25.37548751,57.21025565,maize,12.6910425211532,1451.7381276904819,322.0413909844019,726.0577871001951,643.915366370166,3273.013351538357,161.06256027371856,31.7589285603844,22.935808774397316
22.21738222,72.85462807,maize,27.2443477530039,1618.639118327131,605.2980873630859,1984.8768225548395,493.6120727095722,5307.796831218033,742.2544844866087,40.77211934766797,27.897726073219403
20.58314011,69.00128641,maize,11.1628399890275,1420.2631459472689,229.76629951966387,770.2503192318878,423.6656567878908,4761.177526234852,124.60899662063147,33.58242216967584,31.033167283540113
24.87502824,68.74248334,maize,31.82988233808,1709.9712143702295,791.7692220356172,2188.065156339625,618.7670299407974,4725.529015750179,1013.1414096560172,41.81579797269334,23.577050017630288
20.03728219,56.35606753,maize,11.7417652456008,1129.2224282173063,235.27306363483785,661.7197151024857,401.49267756169115,3176.00634744592,137.8690510827988,29.37837165520027,23.72869478876985
25.95263264,61.89082199,maize,39.6736543740837,1606.2297668941037,1029.6357774569235,2455.4350805591994,673.5391409467934,3830.4738465978676,1573.998851394251,42.50570300136123,18.13570340542549
19.28889933,65.47050802,maize,13.1240163949881,1262.8540382817375,253.14783104819497,859.2360206426798,372.0616373628744,4286.3874203968835,172.23980633591646,32.62780791499603,28.609153396090225
20.57981887,65.34583901,maize,12.4920993883724,1344.8055307339803,257.0851427187418,816.3067155295024,423.5289447220081,4270.078675920839,156.0525471289741,32.80591908945747,28.469063787379195
24.71417533,56.73426469,maize,43.6521972538721,1402.1405647672882,1078.8280564719396,2476.5753133012713,610.7904622419805,3218.7767899149812,1905.5143250909591,41.700212424624034,16.099043891977168
20.27317074,63.91281869,maize,44.9593955891671,1295.7154857770333,911.4695031463876,2873.481698702423,411.0014518531922,4084.8483929008135,2021.3472517432183,43.048461673055705,21.8824923083225
18.41932981,64.23580251,maize,49.7772714317127,1183.180432041716,916.8639795426071,3197.482977174162,339.2717106495547,4126.238324103722,2477.7767511864013,44.14413458390424,23.421922758968027
23.39128187,61.74427165,maize,47.3482605615917,1444.277662023,1107.5365088503959,2923.4838622698994,547.1520675217907,3812.355081588994,2241.85777820838,44.16127136053057,19.37409691810063
19.84939404,61.24500053,maize,49.9527010448972,1215.6761484999788,991.5308464024844,3059.353201969661,393.9984437551875,3750.9500899197,2495.272341680874,43.68236520496573,21.398291820327138
